,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,direction,syst_type,shapes,variation_alias,lnN
335,TTToHadronic,Loose,default,2,BKG,1.0,JMS,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_JMS_up,TTToHadronic,t#bar{t},,Up,shapes,1.0,JMS,
336,TTToHadronic,Loose,default,2,BKG,1.0,JMS,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_JMS_down,TTToHadronic,t#bar{t},,Down,shapes,1.0,JMS,
337,TTToHadronic,Loose,default,2,BKG,1.0,JMR,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_JMR_up,TTToHadronic,t#bar{t},,Up,shapes,1.0,JMR,
338,TTToHadronic,Loose,default,2,BKG,1.0,JMR,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_JMR_down,TTToHadronic,t#bar{t},,Down,shapes,1.0,JMR,
339,TTToHadronic,Loose,default,2,BKG,1.0,nominal,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_nom_weight,TTToHadronic,t#bar{t},,,,,,
340,data_obs,Pass,default,1,DATA,1.0,nominal,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/JetHT_merged_CR.root,Pass,JetHT_merged,Data,,,,,,
509,MX3000_MY300,Pass,default,1,SIGNAL,1.0,lumi,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_nom_weight,MX3000_MY300,XtoHY,,,lnN,,,1.0190000000000001
510,MX3000_MY300,Pass,default,1,SIGNAL,1.0,RF,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_RF_up,MX3000_MY300,XtoHY,,Up,shapes,1.0,RF,
511,MX3000_MY300,Pass,default,1,SIGNAL,1.0,RF,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_RF_down,MX3000_MY300,XtoHY,,Down,shapes,1.0,RF,
512,MX3000_MY300,Pass,default,1,SIGNAL,1.0,R,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_R_up,MX3000_MY300,XtoHY,,Up,shapes,1.0,R,
